gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,threshold,celltype
PSMD13,86.2461446951993,-0.00302777861887624,0.0522373824355839,0.674824758155514,0.998906837713951,FALSE,CD8 Effector
AC136475.1,5.16968851634106,0.000316329524689065,0.0560793236392913,0.933473448788482,0.998906837713951,FALSE,CD8 Effector
IFITM3,123.806565083609,-0.00168105345384527,0.0561447213084912,0.604993436189984,0.998906837713951,FALSE,CD8 Effector
ANO9,8.62002938239058,-0.00825975400074262,0.0567276821174908,0.206034535005186,0.998906837713951,FALSE,CD8 Effector
PTDSS2,8.57172819123773,0.00179251137392107,0.0557173819628102,0.815715576359571,0.998906837713951,FALSE,CD8 Effector
RNH1,86.397141748587,-0.0171420156454896,0.0562141061495733,0.353179943519805,0.998906837713951,FALSE,CD8 Effector
RASSF7,50.0824584644219,0.00997226271403595,0.0552361881301236,0.508229002298555,0.998906837713951,FALSE,CD8 Effector
PHRF1,20.718812301568,0.0123558393692228,0.0570527965684142,0.262826269203201,0.998906837713951,FALSE,CD8 Effector
IRF7,42.5242262759518,-0.00434817725426627,0.054588705022983,0.750493258804866,0.998906837713951,FALSE,CD8 Effector
DEAF1,23.1810676387506,-0.00339177896324987,0.0554031554752518,0.734951183270493,0.998906837713951,FALSE,CD8 Effector
TMEM80,20.7011875388262,-0.00582032834146004,0.0555704527600548,0.588459522344211,0.998906837713951,FALSE,CD8 Effector
TALDO1,95.708549642222,-0.0167475265160916,0.0566595959983782,0.333024039018756,0.998906837713951,FALSE,CD8 Effector
GATD1,10.6999948701891,0.0102475058790843,0.0570219555545989,0.179122359523512,0.998906837713951,FALSE,CD8 Effector
AP006621.3,10.1581772843845,0.00017454011882919,0.055629741025168,0.989447020004444,0.998906837713951,FALSE,CD8 Effector
SLC25A22,17.8160956697284,-0.00478007590419592,0.0554268610821276,0.66205840075824,0.998906837713951,FALSE,CD8 Effector
PIDD1,7.03806157663963,0.000829461640077598,0.0557227098208115,0.911325010863503,0.998906837713951,FALSE,CD8 Effector
RPLP2,2105.49885775022,-0.0196684852126449,0.0532999328942021,0.396463023929435,0.998906837713951,FALSE,CD8 Effector
PNPLA2,86.6217823374179,-0.0179176643261384,0.0568529129842423,0.318920825256942,0.998906837713951,FALSE,CD8 Effector
CD151,26.79581312525,0.00102662351180537,0.0551187348306506,0.925789013407568,0.998906837713951,FALSE,CD8 Effector
POLR2L,187.888908656649,-0.00191426772647407,0.0528605691853838,0.908958285497475,0.998906837713951,FALSE,CD8 Effector
TSPAN4,2.88410042144787,0.000822612882230057,0.0560681010111693,0.831992127860443,0.998906837713951,FALSE,CD8 Effector
CHID1,23.670179752077,0.0023094638451393,0.0551574713402166,0.831331451965793,0.998906837713951,FALSE,CD8 Effector
AP2A2,24.8264170954966,0.000234634450391128,0.05531216885677,0.990130922097633,0.998906837713951,FALSE,CD8 Effector
TOLLIP,23.6818841556173,0.00208439082915454,0.0548313750961879,0.85690983043187,0.998906837713951,FALSE,CD8 Effector
TOLLIP-AS1,3.89401750044259,-0.00437230878852605,0.0562337206808048,0.377669193900812,0.998906837713951,FALSE,CD8 Effector
MOB2,66.1141524390534,-0.0046060113790911,0.0531153945680799,0.798377194065421,0.998906837713951,FALSE,CD8 Effector
DUSP8,12.4257479571891,0.00934578017517135,0.0566722106423549,0.281991657300545,0.998906837713951,FALSE,CD8 Effector
CTSD,24.0766428498997,0.00435947630871868,0.0551812168304603,0.711356283609461,0.998906837713951,FALSE,CD8 Effector
LSP1,682.40001314443,0.00402021302302219,0.0513155720683958,0.830981565818474,0.998906837713951,FALSE,CD8 Effector
MRPL23,9.1301259430582,-0.00702297467961866,0.0566272984500252,0.170949058800605,0.998906837713951,FALSE,CD8 Effector
ASCL2,79.4994665843232,0.0102835279184703,0.056133047385063,0.405746102025269,0.998906837713951,FALSE,CD8 Effector
C11orf21,35.6609300033433,-0.0162269166013584,0.057238822553091,0.289396685899681,0.998906837713951,FALSE,CD8 Effector
TSPAN32,60.4859309866147,-0.0245784974601396,0.059942138331284,0.199914695537295,0.998906837713951,FALSE,CD8 Effector
CD81,421.385908681659,-0.0151061847753595,0.0539841738222257,0.469363069387184,0.998906837713951,FALSE,CD8 Effector
TSSC4,56.7883169595514,-0.00467218771397748,0.055046357593573,0.684683797764162,0.998906837713951,FALSE,CD8 Effector
KCNQ1OT1,2.49470568081777,0.00243856472171034,0.0561340553256407,0.537069979405759,0.998906837713951,FALSE,CD8 Effector
CDKN1C,4.32475754756042,-0.000172057005803769,0.0559973523847033,0.969883941352348,0.998906837713951,FALSE,CD8 Effector
SLC22A18,15.4666368266021,0.000795491858839991,0.055291829079484,0.937275456331907,0.998906837713951,FALSE,CD8 Effector
NAP1L4,143.715673548609,-0.00386263016334427,0.0526573550999756,0.84285400728701,0.998906837713951,FALSE,CD8 Effector
AC131971.1,14.2452101658307,-0.000772538795212455,0.0557416256841658,0.890596054739955,0.998906837713951,FALSE,CD8 Effector
CARS1,33.3865619453979,0.00955123741729067,0.056164096109537,0.407099306729214,0.998906837713951,FALSE,CD8 Effector
OSBPL5,46.9516417308466,-0.00480683622681085,0.0556480981349416,0.609695107132775,0.998906837713951,FALSE,CD8 Effector
ZNF195,19.85485711591,-0.00160092313477403,0.0551286335931046,0.881891020506091,0.998906837713951,FALSE,CD8 Effector
NUP98,43.5735050964043,0.00715643259906347,0.055571860652239,0.549098050883389,0.998906837713951,FALSE,CD8 Effector
PGAP2,9.00138935688457,0.00174708489117897,0.0558378486945945,0.796596470728511,0.998906837713951,FALSE,CD8 Effector
TRIM21,28.7856085450798,0.0057354452092926,0.0555274109297571,0.601948233168559,0.998906837713951,FALSE,CD8 Effector
TRIM68,5.50429065309765,-0.00694294873362688,0.0563913482080633,0.32825256409225,0.998906837713951,FALSE,CD8 Effector
HBB,162.081290613091,0.000272783213381996,0.0560520153477241,0.951541095763965,0.998906837713951,FALSE,CD8 Effector
HBD,2.50684602080897,-0.0023673480795201,0.0561998321634903,0.420081994354712,0.998906837713951,FALSE,CD8 Effector
TRIM5,15.1998060181662,0.0103263404450389,0.0568781689177199,0.252448633938898,0.998906837713951,FALSE,CD8 Effector
TRIM22,110.567693420251,0.00548791424159082,0.0542337976774352,0.739675023669594,0.998906837713951,FALSE,CD8 Effector
FAM160A2,18.6617274846823,-0.00556447622119629,0.0552813745897207,0.63462910332087,0.998906837713951,FALSE,CD8 Effector
SMPD1,32.738345150141,-0.0191292740406519,0.058999901034074,0.171981927086579,0.998906837713951,FALSE,CD8 Effector
APBB1,21.7380143746666,-0.00383260334856692,0.0548678796939752,0.761230919103034,0.998906837713951,FALSE,CD8 Effector
TRIM3,4.60361366762646,0.00457578559931238,0.05614670864463,0.459161664298185,0.998906837713951,FALSE,CD8 Effector
ARFIP2,16.2224849475266,0.00476061033286632,0.0553862586563829,0.664064317777446,0.998906837713951,FALSE,CD8 Effector
TIMM10B,6.301503006825,-0.00105163628778032,0.0558429020770126,0.866840421922519,0.998906837713951,FALSE,CD8 Effector
DNHD1,6.93516338222607,0.00162909706765754,0.0558117623394738,0.811054129064693,0.998906837713951,FALSE,CD8 Effector
RRP8,15.828552472196,0.00623586726072584,0.0556219566068776,0.567470419393606,0.998906837713951,FALSE,CD8 Effector
ILK,72.6930679713331,-0.0146405916212429,0.0564414369581156,0.355049119802007,0.998906837713951,FALSE,CD8 Effector
TPP1,46.050800654362,0.00335098955687642,0.0538801181328981,0.832260068969046,0.998906837713951,FALSE,CD8 Effector
RIC3,6.74041582310245,-0.00562867779527692,0.0561229659046814,0.452385505275958,0.998906837713951,FALSE,CD8 Effector
TRIM66,7.02266113556626,0.00623807131586512,0.0563574082703882,0.331705920535157,0.998906837713951,FALSE,CD8 Effector
AKIP1,15.1782330874393,-0.00735880799765136,0.0560918823138713,0.442707451498583,0.998906837713951,FALSE,CD8 Effector
TMEM9B,65.739203937554,-0.00287313825988455,0.052818393934893,0.833183412669365,0.998906837713951,FALSE,CD8 Effector
DENND5A,2.54555123764952,-0.00276510014328006,0.0562023511532628,0.421808234020742,0.998906837713951,FALSE,CD8 Effector
TMEM41B,18.3773579562951,0.000653501567626917,0.0550411678108975,0.955057731273944,0.998906837713951,FALSE,CD8 Effector
IPO7,34.177704460222,0.0140927648332638,0.0571992408517498,0.271729824525042,0.998906837713951,FALSE,CD8 Effector
ZNF143,22.923545271752,0.00900275816697955,0.0560310148095924,0.431978313060481,0.998906837713951,FALSE,CD8 Effector
WEE1,6.56043338845519,-0.002149348678856,0.0559567289758889,0.713347231973259,0.998906837713951,FALSE,CD8 Effector
SBF2,23.6604513556836,-0.000349645679366791,0.0555734011567062,0.963798381594754,0.998906837713951,FALSE,CD8 Effector
AMPD3,4.03984373297543,-0.00386573980507851,0.0561541705027992,0.455431895480449,0.998906837713951,FALSE,CD8 Effector
RNF141,10.1923196028467,0.000604778063600969,0.0555775276847534,0.94314208394966,0.998906837713951,FALSE,CD8 Effector
CTR9,62.2344309627359,0.022456149174143,0.0598771520670749,0.182814595902876,0.998906837713951,FALSE,CD8 Effector
ZBED5,14.6541274435227,-0.00752823911530634,0.0559370306912728,0.463643810736233,0.998906837713951,FALSE,CD8 Effector
ZBED5-AS1,4.6356111859511,-0.00362562171581572,0.0562027503380515,0.38450160585662,0.998906837713951,FALSE,CD8 Effector
USP47,72.5518645298144,-0.00619394986144205,0.0540645184184468,0.918125660581464,0.998906837713951,FALSE,CD8 Effector
MICAL2,20.8287929961185,0.000201033338667128,0.0552105596639358,0.985995955399333,0.998906837713951,FALSE,CD8 Effector
BTBD10,28.7341528370974,0.00748638599603621,0.0548575603334191,0.6072047369235,0.998906837713951,FALSE,CD8 Effector
FAR1,36.9587884858324,0.00749620652012827,0.055161048640166,0.57930554861178,0.998906837713951,FALSE,CD8 Effector
SPON1,2.44258107112122,0.000151389614072238,0.0560911026819288,0.955024386967059,0.998906837713951,FALSE,CD8 Effector
PSMA1,54.1643276046181,-0.00938928177812264,0.0559626225534395,0.433706075366912,0.998906837713951,FALSE,CD8 Effector
PDE3B,96.2461655836971,-0.00408720129312634,0.0554266408373603,0.691686877259954,0.998906837713951,FALSE,CD8 Effector
C11orf58,152.954495772324,0.00879114579915904,0.0526395229186424,0.6657451737627,0.998906837713951,FALSE,CD8 Effector
PIK3C2A,26.785514561515,0.00774050780865577,0.0555417139163245,0.525714110640554,0.998906837713951,FALSE,CD8 Effector
SERGEF,15.2619287174921,-0.00248049015859084,0.055259147766604,0.81053314126254,0.998906837713951,FALSE,CD8 Effector
HPS5,12.4102764595149,0.00254323337923689,0.0555519978970295,0.781585299811592,0.998906837713951,FALSE,CD8 Effector
GTF2H1,17.7040150812293,0.00700471576013533,0.055931011894217,0.481337394784732,0.998906837713951,FALSE,CD8 Effector
LDHA,188.486851283548,-0.00625837829386015,0.0503236257598606,0.784163178436541,0.998906837713951,FALSE,CD8 Effector
TSG101,32.5686728738362,0.00751804899114768,0.0546963894142856,0.618027939568703,0.998906837713951,FALSE,CD8 Effector
UEVLD,14.4357224449747,-0.0103693913696684,0.0565817134338288,0.31952636763263,0.998906837713951,FALSE,CD8 Effector
SPTY2D1,33.030260955361,0.00578615470012121,0.0552162785450202,0.63669085562536,0.998906837713951,FALSE,CD8 Effector
ZDHHC13,13.2471945385282,-0.00123259597259393,0.055394087394161,0.894649681673172,0.998906837713951,FALSE,CD8 Effector
HTATIP2,38.0109427702063,-0.0097102646039867,0.0554396746504839,0.489641558971302,0.998906837713951,FALSE,CD8 Effector
PRMT3,16.9091156511926,0.00508178563827091,0.0554280158940535,0.642352221047287,0.998906837713951,FALSE,CD8 Effector
FANCF,14.4188750558107,-0.00722778931059984,0.0564876918851166,0.258502713334522,0.998906837713951,FALSE,CD8 Effector
CCDC34,6.73625678468965,-0.00618621200754677,0.0562598823073199,0.370413689948622,0.998906837713951,FALSE,CD8 Effector
LIN7C,8.21851233622546,0.00501623526784108,0.056058645498481,0.501532024519679,0.998906837713951,FALSE,CD8 Effector
BDNF-AS,2.20367419073268,-0.00443499880989672,0.0563226045103416,0.260733895666151,0.998906837713951,FALSE,CD8 Effector
KIF18A,2.71363348775643,0.00294162971475579,0.0561239066217384,0.518162388180656,0.998906837713951,FALSE,CD8 Effector
METTL15,27.0605673042669,0.00485453359653375,0.0551917983353635,0.684551455942801,0.998906837713951,FALSE,CD8 Effector
DNAJC24,15.71486259472,-0.00356393812566571,0.0555805817030703,0.693242147607099,0.998906837713951,FALSE,CD8 Effector
IMMP1L,21.6076078419222,-0.0014242088532469,0.0552459484722614,0.890061782825925,0.998906837713951,FALSE,CD8 Effector
ELP4,35.2618361104337,0.0145239292373637,0.0576104155483738,0.228119859389132,0.998906837713951,FALSE,CD8 Effector
AC131571.1,7.43819984068963,-0.00267038724709977,0.055808466567372,0.715254980217047,0.998906837713951,FALSE,CD8 Effector
EIF3M,124.62118443423,-0.0233035623235574,0.0568482920759049,0.299127692695067,0.998906837713951,FALSE,CD8 Effector
TCP11L1,9.54387822470553,0.00649601356779038,0.0561531778322433,0.430718104921482,0.998906837713951,FALSE,CD8 Effector
CSTF3,8.04894816179286,0.00480021882043795,0.0559110212703488,0.560132391579845,0.998906837713951,FALSE,CD8 Effector
HIPK3,32.2723446997632,0.0208143996235819,0.059618437106726,0.165679869670609,0.998906837713951,FALSE,CD8 Effector
CD59,2.2444640833214,-0.00353795328254627,0.056203987266673,0.413948567920972,0.998906837713951,FALSE,CD8 Effector
CAPRIN1,56.8967259152423,0.0181920448120511,0.0579394332592033,0.250225598778351,0.998906837713951,FALSE,CD8 Effector
NAT10,12.8309485963641,0.00406913812678017,0.055529133240579,0.678817161052031,0.998906837713951,FALSE,CD8 Effector
CAT,41.0188531153408,-0.00324414609427462,0.053908189008461,0.834157480649525,0.998906837713951,FALSE,CD8 Effector
APIP,19.1334211664369,-0.0112302328272551,0.0566150527982402,0.32754157190591,0.998906837713951,FALSE,CD8 Effector
PDHX,9.20500973485936,0.00214842719037594,0.0556660311177191,0.790013099214803,0.998906837713951,FALSE,CD8 Effector
CD44,204.618012275793,-0.0285819903841174,0.062321532870875,0.163137609492994,0.998906837713951,FALSE,CD8 Effector
TRIM44,41.5636224579699,-0.00292286016168141,0.0547301015696931,0.820310009434133,0.998906837713951,FALSE,CD8 Effector
COMMD9,32.5628411971721,0.00250478749681239,0.0545401844532734,0.852565729586699,0.998906837713951,FALSE,CD8 Effector
PRR5L,51.7860277618678,0.0073091590814092,0.055414757165333,0.553501711609887,0.998906837713951,FALSE,CD8 Effector
TRAF6,24.6501658096975,0.0155780944982156,0.0579441879737029,0.209936708590307,0.998906837713951,FALSE,CD8 Effector
API5,58.0926598997768,0.0109204540948448,0.0552735836947509,0.483171254299285,0.998906837713951,FALSE,CD8 Effector
AC087276.3,3.32194970695558,-0.00259424965004075,0.0560669179635578,0.60162403305777,0.998906837713951,FALSE,CD8 Effector
TTC17,88.3781234051449,0.0280367180506988,0.0604693833248888,0.200416382391039,0.998906837713951,FALSE,CD8 Effector
HSD17B12,18.1870496957907,-0.00984622994490168,0.0566142435861746,0.297184648498224,0.998906837713951,FALSE,CD8 Effector
ACCS,5.42903709754294,0.00144124718162953,0.0560298061021787,0.75798644296758,0.998906837713951,FALSE,CD8 Effector
EXT2,22.1802650101936,-0.00123926881909814,0.054688471712207,0.921009342094807,0.998906837713951,FALSE,CD8 Effector
TP53I11,7.56203617918697,-0.000779427131675202,0.0559856024078046,0.874885434909053,0.998906837713951,FALSE,CD8 Effector
PRDM11,3.55301377527703,-0.00297098120627703,0.0561243662726869,0.513792624729828,0.998906837713951,FALSE,CD8 Effector
SLC35C1,8.8976527865326,0.00414988082986511,0.0558586822816692,0.607718556456128,0.998906837713951,FALSE,CD8 Effector
CRY2,16.2248146699853,0.00582920195750452,0.0556156695754728,0.579046293217816,0.998906837713951,FALSE,CD8 Effector
PEX16,55.9932321582298,-0.0176288065054632,0.0573415755009395,0.27633268397836,0.998906837713951,FALSE,CD8 Effector
PHF21A,51.1107339059686,0.00122291953754327,0.0542728188262819,0.928523782488372,0.998906837713951,FALSE,CD8 Effector
DGKZ,146.125438844423,-0.00836266703614612,0.0510613762791839,0.729866940424325,0.998906837713951,FALSE,CD8 Effector
AMBRA1,35.1823193368733,0.00569066647063949,0.0551480617729312,0.649168766411576,0.998906837713951,FALSE,CD8 Effector
HARBI1,2.5546822310139,-0.00157572785309903,0.0560442685685986,0.735899494163112,0.998906837713951,FALSE,CD8 Effector
ATG13,30.9558986697314,0.0120361313299613,0.0559540279148016,0.415399324671986,0.998906837713951,FALSE,CD8 Effector
ARHGAP1,35.0713114456369,0.015972613230427,0.0573137989612547,0.281785218775293,0.998906837713951,FALSE,CD8 Effector
ZNF408,10.3671622443506,0.00412944985439955,0.0560252572407465,0.533033052470209,0.998906837713951,FALSE,CD8 Effector
CKAP5,28.8453875493397,0.00957710656784721,0.0559651929493954,0.438562317369895,0.998906837713951,FALSE,CD8 Effector
C11orf49,23.5139604755325,0.00142914198895282,0.0547380488856006,0.91118926060724,0.998906837713951,FALSE,CD8 Effector
ARFGAP2,45.2171362863654,0.022736975802886,0.0598243959217326,0.187286040789316,0.998906837713951,FALSE,CD8 Effector
DDB2,26.8585710542957,0.000169425868528251,0.0547780548624364,0.9892385169984,0.998906837713951,FALSE,CD8 Effector
NR1H3,2.90613093882593,-0.00034757468654513,0.0559912057337845,0.94273290708701,0.998906837713951,FALSE,CD8 Effector
SLC39A13,18.6648434036933,0.0133311284092748,0.0570412316717254,0.279819670642185,0.998906837713951,FALSE,CD8 Effector
PSMC3,64.8616836606321,0.0178535377941502,0.0565561672663097,0.34014096068552,0.998906837713951,FALSE,CD8 Effector
CELF1,45.4065381786097,0.00295378094570551,0.0545150806937842,0.834351159811764,0.998906837713951,FALSE,CD8 Effector
PTPMT1,31.0237352326488,-0.00863248695293344,0.0559020324363532,0.451482865758836,0.998906837713951,FALSE,CD8 Effector
MTCH2,44.1924575626224,-0.00484781696861073,0.0540558746151165,0.765898979701349,0.998906837713951,FALSE,CD8 Effector
FNBP4,102.135766573429,0.00184878238686727,0.0527503067149453,0.920661482460706,0.998906837713951,FALSE,CD8 Effector
NUP160,19.9362902470698,0.00707355201085193,0.055556660545171,0.541723367456678,0.998906837713951,FALSE,CD8 Effector
SLC43A3,4.68536945881522,0.00480110277575558,0.0561785783781719,0.430356279793916,0.998906837713951,FALSE,CD8 Effector
SLC43A1,8.76230870995238,-0.00497900555692196,0.056094821150076,0.466423027003375,0.998906837713951,FALSE,CD8 Effector
TIMM10,29.7823757026529,0.00764166998905498,0.0562980746167103,0.382808958810204,0.998906837713951,FALSE,CD8 Effector
UBE2L6,162.424933330326,0.00448994085282829,0.0541235815900799,0.765301920037029,0.998906837713951,FALSE,CD8 Effector
CLP1,6.31834805385369,0.00826241512817199,0.0566939759580579,0.234139761430293,0.998906837713951,FALSE,CD8 Effector
ZDHHC5,17.9093102594647,0.00633237995427005,0.055701137557568,0.544526967188716,0.998906837713951,FALSE,CD8 Effector
MED19,22.2849082898595,-0.00382347781555476,0.0553937714167552,0.711470179392761,0.998906837713951,FALSE,CD8 Effector
TMX2,12.6665448190156,-0.00486370216894447,0.0557574066137715,0.589003049761382,0.998906837713951,FALSE,CD8 Effector
SELENOH,110.068105781688,0.00177819803284262,0.0538196794540223,0.910469565363919,0.998906837713951,FALSE,CD8 Effector
LPXN,100.048589236072,0.0124209069311003,0.0565358323367196,0.349833278625422,0.998906837713951,FALSE,CD8 Effector
ZFP91,5.60791242524524,-0.00465677756619065,0.0562361950919732,0.372410524044862,0.998906837713951,FALSE,CD8 Effector
FAM111A-DT,6.30976897480501,-0.0022262772614428,0.0558730044377842,0.739285019914865,0.998906837713951,FALSE,CD8 Effector
OSBP,34.4446161980161,0.0102384757107095,0.0558810136376024,0.439854857953177,0.998906837713951,FALSE,CD8 Effector
STX3,5.47007637596114,-0.00127940066128678,0.0561059440477278,0.716685094597608,0.998906837713951,FALSE,CD8 Effector
MRPL16,64.9008760257048,-0.0166988370468366,0.0567821307886746,0.321441377016101,0.998906837713951,FALSE,CD8 Effector
CCDC86,7.69190511796335,-0.00857171959785401,0.0566449368984728,0.256778365599758,0.998906837713951,FALSE,CD8 Effector
PRPF19,36.9896626592096,-0.00844177391810681,0.0548404053783584,0.576620280311713,0.998906837713951,FALSE,CD8 Effector
TMEM109,82.7660165109187,-0.0169186839532612,0.0566419048714017,0.332850026961065,0.998906837713951,FALSE,CD8 Effector
DDB1,63.2018789510797,0.00736397786193073,0.0541036110303484,0.65891504989062,0.998906837713951,FALSE,CD8 Effector
TKFC,9.45198284860431,-0.00553692327404033,0.0558802477785414,0.534681680880296,0.998906837713951,FALSE,CD8 Effector
CYB561A3,23.3551694249021,-0.00923621396994217,0.0559023907790093,0.442825895541486,0.998906837713951,FALSE,CD8 Effector
TMEM138,22.9428642778347,0.00311849023637115,0.0546902040452765,0.81295843061977,0.998906837713951,FALSE,CD8 Effector
TMEM216,18.2989324891917,-0.00445581840227424,0.0557793406402949,0.598679045890087,0.998906837713951,FALSE,CD8 Effector
CPSF7,28.7836685003466,-0.00224151108145493,0.0548344428532103,0.853094629380224,0.998906837713951,FALSE,CD8 Effector
AP003108.2,6.13394234176698,-0.000371863331862608,0.0558781535322173,0.948338301018216,0.998906837713951,FALSE,CD8 Effector
SDHAF2,7.66552413867255,0.00822605191712779,0.0566296117869348,0.254387917805261,0.998906837713951,FALSE,CD8 Effector
TMEM258,191.257554253475,0.0114278038755815,0.0543449938034722,0.53485252101362,0.998906837713951,FALSE,CD8 Effector
FEN1,11.2791622263308,-0.00191398264074745,0.0556546140549305,0.804387763495707,0.998906837713951,FALSE,CD8 Effector
FADS3,7.04377533109583,-0.0052432656771585,0.0561490821536109,0.428157760846652,0.998906837713951,FALSE,CD8 Effector
BEST1,12.146541492876,0.00507506564327718,0.0562567766292938,0.367283401267518,0.998906837713951,FALSE,CD8 Effector
INCENP,8.74079679804261,0.0058683968848427,0.0560956744963308,0.7848288089567,0.998906837713951,FALSE,CD8 Effector
ASRGL1,2.5850562430925,-0.00515939110339508,0.0564149786408957,0.200332672949147,0.998906837713951,FALSE,CD8 Effector
AHNAK,557.058957205239,0.011564123703638,0.0543837585832894,0.529311432049155,0.998906837713951,FALSE,CD8 Effector
MTA2,45.3285994560766,0.0119464269748702,0.0561323287463033,0.395149811214633,0.998906837713951,FALSE,CD8 Effector
EML3,28.3568495147008,-0.00103373580010701,0.0543662065342929,0.935109070398197,0.998906837713951,FALSE,CD8 Effector
GANAB,33.0050365416145,-0.00260153631524418,0.0544832287041937,0.851584930220929,0.998906837713951,FALSE,CD8 Effector
INTS5,4.74089847792247,-0.000533584759514122,0.0559429138400021,0.921031095336647,0.998906837713951,FALSE,CD8 Effector
LBHD1,4.26818403047587,-0.00356726872077855,0.0561230166292559,0.487411459732294,0.998906837713951,FALSE,CD8 Effector
CSKMT,8.93147877528086,0.000564670567170289,0.0558888707984264,0.924048695274392,0.998906837713951,FALSE,CD8 Effector
UQCC3,29.9321326573402,0.0115874732445083,0.0561017163612532,0.402925152600233,0.998906837713951,FALSE,CD8 Effector
UBXN1,224.470385332455,-0.00366433790407098,0.0523261873009604,0.823329182717795,0.998906837713951,FALSE,CD8 Effector
BSCL2,9.61361478971927,-0.00430535233550319,0.055752351365263,0.616071018513993,0.998906837713951,FALSE,CD8 Effector
TTC9C,10.8355688416608,-0.00644519046841651,0.0561396562771585,0.424349014762674,0.998906837713951,FALSE,CD8 Effector
POLR2G,115.795903695019,-0.0256311864538529,0.0609236226396741,0.167163793361126,0.998906837713951,FALSE,CD8 Effector
TAF6L,10.4753842349886,0.00911939729255891,0.0566260045138412,0.29425622298224,0.998906837713951,FALSE,CD8 Effector
TMEM223,30.4127367974375,-0.0183847699094206,0.0585410736211786,0.205063362131205,0.998906837713951,FALSE,CD8 Effector
TMEM179B,92.2661185524597,-0.0077185560984957,0.0534414123619698,0.674117445384224,0.998906837713951,FALSE,CD8 Effector
NXF1,34.423708486167,0.00836195276284602,0.0558288544686853,0.675253123945563,0.998906837713951,FALSE,CD8 Effector
STX5,50.8369576739803,0.0032703198414317,0.054703068283373,0.800362771188758,0.998906837713951,FALSE,CD8 Effector
WDR74,34.8917997778538,-0.00509928246081492,0.0553561131597018,0.645866109153846,0.998906837713951,FALSE,CD8 Effector
SNHG1,33.515304956079,0.0124829678654006,0.0567218287621487,0.32212543166783,0.998906837713951,FALSE,CD8 Effector
SLC3A2,77.3847544737971,-0.00843231880925936,0.0541732305235128,0.611572802741507,0.998906837713951,FALSE,CD8 Effector
PLAAT4,596.373485946789,-0.0103781528588661,0.0547436123922066,0.535236678888895,0.998906837713951,FALSE,CD8 Effector
PLAAT2,3.09798666405606,0.000880893185305726,0.0560491767192099,0.831700997363996,0.998906837713951,FALSE,CD8 Effector
PLAAT3,61.5461524436754,0.0117154106358934,0.0563946851359465,0.357510165854578,0.998906837713951,FALSE,CD8 Effector
ATL3,33.8954130354492,0.00159197461542835,0.0549020636280757,0.894601357643103,0.998906837713951,FALSE,CD8 Effector
RTN3,40.1943277618798,0.000603882871657879,0.0538129532210394,0.970184298772526,0.998906837713951,FALSE,CD8 Effector
SPINDOC,11.1648459583926,0.00734283814501849,0.0560516715245479,0.444027280259837,0.998906837713951,FALSE,CD8 Effector
MARK2,43.982358222796,0.00527799419620941,0.0540471462977858,0.74438031911408,0.998906837713951,FALSE,CD8 Effector
NAA40,12.6866753958735,0.00578218905645517,0.0558031488871966,0.540728815863456,0.998906837713951,FALSE,CD8 Effector
COX8A,251.710965055821,-0.0226006559884387,0.0544351045766306,0.358209257123543,0.998906837713951,FALSE,CD8 Effector
OTUB1,138.103012435096,-0.0171411528670076,0.0566711732182167,0.339166153682996,0.998906837713951,FALSE,CD8 Effector
MACROD1,3.91141427607944,0.00204127327514363,0.0560260010807806,0.700282628109399,0.998906837713951,FALSE,CD8 Effector
STIP1,44.9193927867159,0.00136142678857812,0.0539722966296258,0.929821430608956,0.998906837713951,FALSE,CD8 Effector
FERMT3,132.76005148119,-0.00252781760100097,0.0526770417502525,0.890464987840357,0.998906837713951,FALSE,CD8 Effector
TRPT1,36.8253490209398,0.00708667255108502,0.0558512035692582,0.489258189183909,0.998906837713951,FALSE,CD8 Effector
FKBP2,9.13473386408445,-0.00352774116068189,0.0560256055727673,0.561988769606931,0.998906837713951,FALSE,CD8 Effector
BAD,36.5219586315992,0.00943182233821775,0.0554175122170929,0.499204226879508,0.998906837713951,FALSE,CD8 Effector
GPR137,9.92052226885462,0.00693165528105736,0.0561388475304197,0.427798409425415,0.998906837713951,FALSE,CD8 Effector
ESRRA,14.1643567657217,-0.0107131529008825,0.0568900532997976,0.25092272337591,0.998906837713951,FALSE,CD8 Effector
TRMT112,163.60454082396,-0.0174909476749424,0.0551177775352874,0.402138197738212,0.998906837713951,FALSE,CD8 Effector
AP003774.2,5.02607765648202,-0.000177542063597248,0.0560855848310397,0.951733550070888,0.998906837713951,FALSE,CD8 Effector
CCDC88B,39.9082000585581,-0.00111509042291775,0.0546248283129105,0.92866099088203,0.998906837713951,FALSE,CD8 Effector
RPS6KA4,19.1121260032612,0.00397734973995901,0.0553015183300071,0.716536696374663,0.998906837713951,FALSE,CD8 Effector
RASGRP2,123.11644674852,-0.0057156103740257,0.0534721798353784,0.758659265159118,0.998906837713951,FALSE,CD8 Effector
SF1,235.603843859559,0.0113602579454395,0.0545324644895715,0.523860844718467,0.998906837713951,FALSE,CD8 Effector
MAP4K2,23.8703735530308,0.00232966543145053,0.0550494260190115,0.838134210128262,0.998906837713951,FALSE,CD8 Effector
MEN1,17.1685580526818,-0.00253483923195888,0.0551865217955991,0.815880433116063,0.998906837713951,FALSE,CD8 Effector
