p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
0.000122331589187795,0.253432528086616,0.432,0.411,1,16,CNOT1
0.000127987434255942,0.280440658097718,0.244,0.205,1,16,NNT
0.000136016199501651,0.263436623868658,0.298,0.262,1,16,ANKRD13C
0.000140026815282562,0.297354058721491,0.397,0.375,1,16,KBTBD2
0.000142155497677777,0.327500260204008,0.361,0.335,1,16,CDR2
0.000146779427767881,0.290930466081119,0.3,0.265,1,16,HK1
0.000148973593450228,0.252484733030272,0.221,0.183,1,16,STX18
0.000149130575587371,0.296362761008967,0.438,0.425,1,16,SKIL
0.000149240008930986,0.304444469585008,0.479,0.483,1,16,PPP4R3B
0.000149721500205645,0.283174510923434,0.217,0.178,1,16,ABCG1
0.000153067583019787,0.265808483414125,0.401,0.384,1,16,KMT2A
0.000155529613255073,0.332358391930982,0.301,0.266,1,16,SGK3
0.000156542664565164,0.26605308330242,0.146,0.111,1,16,POLA1
0.000157462144857068,0.311930124832127,0.151,0.115,1,16,CUBN
0.000159895017748179,0.278303636462053,0.127,0.093,1,16,STX18-AS1
0.000194045138610236,0.282191262408138,0.438,0.421,1,16,DCTN4
0.000208113806673062,0.285406746528139,0.229,0.192,1,16,SLC7A1
0.000211609002905194,0.276959238184841,0.382,0.36,1,16,RNF10
0.000241652996266934,0.255353742167024,0.306,0.271,1,16,SIRT2
0.000245734948244722,0.284166523770999,0.469,0.472,1,16,MARCHF7
0.000246871909814868,0.317427535593007,0.351,0.323,1,16,KPNA3
0.000247711792771787,0.427947218535862,0.376,0.358,1,16,ACYP2
0.000258762160072758,0.280592844027498,0.172,0.137,1,16,TMCO4
0.000259548792236439,0.278264864590705,0.357,0.329,1,16,RNF138
0.000263792033375117,0.278028790490572,0.226,0.187,1,16,ATRN
0.000274570390523417,0.300815561324962,0.233,0.198,1,16,PFKFB3
0.000276252901744293,0.317582389746646,0.51,0.506,1,16,QKI
0.000285365385474555,0.312017249206421,0.261,0.228,1,16,SCAMP1
0.000289851638172353,-0.388057690030977,0.255,0.306,1,16,SPON2
0.000298816079535903,0.284263040433724,0.232,0.196,1,16,TPD52
0.000299933846744752,0.262789774162872,0.21,0.172,1,16,NVL
0.000309140255268833,0.427151151356697,0.339,0.315,1,16,PDSS2
0.000323147112068448,0.28056287257042,0.457,0.448,1,16,CLINT1
0.00032352907423769,0.302063964580224,0.312,0.282,1,16,APC
0.000331421151416949,0.269325044574627,0.307,0.275,1,16,USPL1
0.000345966449643504,0.298056792807406,0.402,0.391,1,16,CAPZA2
0.000350636301468955,0.377095613716988,0.259,0.23,1,16,SNX4
0.00035817511003431,0.282670237175917,0.277,0.247,1,16,AP3S1
0.000359207538812749,0.271455113214505,0.275,0.238,1,16,MIR4435-2HG
0.000361325621392324,0.393572609134046,0.335,0.311,1,16,BACH1
0.000362502710827235,0.267477710337499,0.319,0.292,1,16,NUP54
0.000375937614399616,0.282680902700165,0.16,0.125,1,16,RASGEF1B
0.000383121377059806,0.276600934362888,0.217,0.184,1,16,EMSY
0.000392108402410543,0.281595738030474,0.403,0.381,1,16,RAB18
0.000404494028540348,0.265227832073981,0.2,0.164,1,16,SLC25A13
0.000442522387277898,0.324978672076049,0.128,0.097,1,16,RPS6KA2
0.000459249199820391,0.26198122168343,0.193,0.159,1,16,GBE1
0.00046356606363883,0.278317661445614,0.25,0.215,1,16,TUBGCP3
0.000487831563699216,0.286383406857547,0.342,0.313,1,16,RPAP2
0.000507960581448437,0.304642345534369,0.328,0.302,1,16,ZBTB11
0.000509283792702295,0.279622323515901,0.346,0.32,1,16,CAPRIN1
0.000566775394128362,0.281577605528398,0.333,0.312,1,16,SNX1
0.000569465167889203,0.27808963785974,0.244,0.213,1,16,MARCHF5
0.000582418032251655,0.399108676534639,0.448,0.446,1,16,ETV6
0.000588679182489667,0.285572103348075,0.276,0.243,1,16,FBXO32
0.000600329371084846,0.251166675073826,0.451,0.439,1,16,SYAP1
0.000604791151596724,0.257680632001458,0.261,0.23,1,16,NFX1
0.00063133128252313,0.284360151590714,0.242,0.212,1,16,VPS50
0.000642756817268044,0.297585316941992,0.226,0.197,1,16,MIATNB
0.000654812074326668,0.305205471314053,0.227,0.196,1,16,TMEM161B
0.000670120496054119,0.28668575401312,0.265,0.235,1,16,WRN
0.000675234174234596,0.269928626794349,0.221,0.189,1,16,ABCD3
0.000685123669607873,0.272427686407618,0.232,0.198,1,16,B3GLCT
0.000697621405082547,0.277611547949624,0.583,0.629,1,16,URI1
0.000776205031879873,0.282897051484787,0.312,0.284,1,16,KIAA0232
0.000796954900152346,0.26302021012243,0.377,0.356,1,16,MIA3
0.000838136845419628,0.302843255233006,0.146,0.114,1,16,CNNM2
0.000847754059053062,0.261999397258768,0.199,0.164,1,16,GAB2
0.000858811623114415,0.272237734874115,0.17,0.138,1,16,AVEN
0.00090651969931604,0.261131859187363,0.246,0.214,1,16,DOP1A
0.000938819797114348,0.250206860287074,0.186,0.153,1,16,TTLL5
0.000977751697680833,0.36129954013961,0.366,0.354,1,16,PIK3CA
0.00101377182752678,0.262657109441599,0.463,0.462,1,16,THOC2
0.00109971135413375,0.277149765793192,0.321,0.296,1,16,PPP6C
0.00114333173849578,0.307999813919536,0.307,0.283,1,16,EXOC6
0.00116833615043478,0.254921440593158,0.34,0.323,1,16,LRPPRC
0.00121923342109459,0.274076332322578,0.305,0.28,1,16,YTHDC2
0.00127408458530797,0.261721358967106,0.447,0.449,1,16,COPA
0.00130818591252845,0.262041995268039,0.274,0.247,1,16,MBTD1
0.00136672179851166,0.250499822962533,0.24,0.209,1,16,AC005670.3
0.00137322352869648,0.254509789808236,0.15,0.119,1,16,FGGY
0.00140000131534308,0.302327161352899,0.217,0.186,1,16,MEGF9
0.00145284436435197,0.265717810856515,0.275,0.246,1,16,ORC2
0.0014888566005385,0.252867557233895,0.217,0.185,1,16,TAF1B
0.00150200945837678,0.264042980496857,0.257,0.23,1,16,VRK2
0.00154283278250167,0.349687008013382,0.294,0.273,1,16,MSH3
0.00160490374755972,0.416083079597222,0.233,0.203,1,16,LINC01473
0.00168432599640371,0.295656160943329,0.28,0.256,1,16,BTBD10
0.00169469315023102,0.356386841531921,0.372,0.358,1,16,SSBP3
0.00173079624645481,0.289277149045607,0.37,0.354,1,16,TET2
0.00188099068830205,0.276611063916292,0.411,0.414,1,16,UBE2N
0.00194890506983063,0.290249416077752,0.367,0.351,1,16,GTF2B
0.00197960731951475,0.310921345105169,0.383,0.367,1,16,CCDC97
0.00205364018097082,0.261532193019557,0.138,0.11,1,16,SPECC1
0.00218589348403326,0.459722356697253,0.357,0.354,1,16,SSBP2
0.00226451481932192,0.286911734578793,0.337,0.316,1,16,ZMYND11
0.0025053647919938,0.268208836561643,0.28,0.255,1,16,STAU2
0.00262950250811823,0.308551958287516,0.315,0.299,1,16,LRRFIP2
0.00268757841826585,0.272955236356393,0.205,0.178,1,16,EIPR1
0.00273795345251379,0.285215298951381,0.503,0.512,1,16,FAM177A1
0.0028236489251887,-0.404424851868519,0.236,0.274,1,16,TRGC2
0.00283732014149648,0.265700744546486,0.154,0.126,1,16,NME7
0.00298912132801738,0.291856214394194,0.498,0.513,1,16,SPTAN1
0.00317495509789784,0.250372899496692,0.365,0.355,1,16,SMAD2
0.00327894009259552,0.394815215046631,0.226,0.2,1,16,C11orf49
0.0033171508132043,0.260595343971197,0.433,0.439,1,16,PBRM1
0.00334290197205929,0.309077197643836,0.265,0.242,1,16,HIBCH
0.00351024122690006,0.293907873337427,0.18,0.155,1,16,PRMT3
0.00351264968873317,0.274821798583709,0.209,0.182,1,16,TTC27
0.00356881578125465,0.251384007731436,0.251,0.224,1,16,NPLOC4
0.00383178180441868,0.339124062416051,0.328,0.314,1,16,RSU1
0.00395275846649169,0.265796863360558,0.328,0.309,1,16,HIPK3
0.0039844688837196,0.380120012200886,0.345,0.334,1,16,R3HDM1
0.00408428426772694,0.301992966106736,0.348,0.337,1,16,ESCO1
0.00409389869937745,0.273629424991014,0.336,0.319,1,16,PPP3CB
0.00428005615125417,0.260018813183736,0.232,0.206,1,16,EHD4
0.00446005734883877,0.490226598633175,0.295,0.285,1,16,XIST
0.0044894851892462,0.282981019242015,0.287,0.267,1,16,NT5DC1
0.00467621979530501,-0.461707653340074,0.397,0.392,1,16,GZMH
0.00468292390401921,0.283863718283479,0.448,0.445,1,16,TFDP2
0.00475342949232366,0.287161485705977,0.216,0.19,1,16,FMN1
0.00482690380273213,0.356146824732394,0.246,0.224,1,16,SRBD1
0.00498464225233082,0.301570446598915,0.269,0.247,1,16,MICU1
0.00500225873798786,0.250016594713202,0.227,0.201,1,16,AMMECR1
0.00507443566549996,0.305422510300979,0.376,0.37,1,16,PHF14
0.00511279324446449,0.255816507912229,0.328,0.312,1,16,VPS8
0.00578274624037758,0.311057158783234,0.34,0.332,1,16,HPCAL1
0.0059987230068379,0.312547740305543,0.27,0.25,1,16,VGLL4
0.00610802623016251,0.255618690375788,0.345,0.338,1,16,RHEB
0.0061330985245795,0.38781097341124,0.309,0.295,1,16,DIPK1A
0.0076287077556387,0.374634811724785,0.42,0.433,1,16,COMMD10
0.00763095813582403,0.278003143102596,0.364,0.362,1,16,PSMB7
0.00770911496975897,0.255833694380188,0.232,0.211,1,16,NUMB
0.00783604494078324,0.340388047612227,0.298,0.28,1,16,TMEM65
0.00786878235515319,0.260432957095288,0.323,0.313,1,16,ATE1
0.00788508661482212,0.315854719167699,0.275,0.261,1,16,SLC30A7
0.00794170788305815,0.270667552130944,0.181,0.157,1,16,MTM1
0.00915678671185754,0.282095531963263,0.148,0.125,1,16,PKP4
0.00920605093218177,0.294443196000438,0.358,0.348,1,16,ALG13
0.00934246322931057,0.270916314721163,0.305,0.291,1,16,PPIP5K2
0.00953596306780144,0.279128995405762,0.389,0.39,1,16,RNF145
0.00966533081756332,0.291552739154004,0.515,0.526,1,16,MAPRE2
5.60149092302674e-114,0.572100937111164,1,0.979,1.35477659464325e-109,17,RPL41
9.34022386988626e-111,0.563573276171914,0.996,0.977,2.25902654517069e-106,17,RPS19
2.18133902817985e-97,0.543667391901585,0.995,0.97,5.2757865735558e-93,17,RPS3
3.76013905197664e-92,0.545695656966131,0.984,0.96,9.09427231111071e-88,17,RPL35
5.72262068513692e-91,0.554664798541179,0.999,0.977,1.38407303890721e-86,17,RPL10
3.53943283265643e-88,0.500264799521086,0.997,0.978,8.56047224906283e-84,17,RPL28
1.66396822075376e-87,0.52854026332516,0.999,0.971,4.02447353871506e-83,17,RPS14
2.28727769200902e-87,0.545917486498601,0.997,0.971,5.53200982589302e-83,17,RPS2
3.99177486584151e-86,0.530443442598609,0.989,0.945,9.65450669052427e-82,17,RPL26
7.82387597707627e-86,0.481747894660582,0.989,0.962,1.89228264381567e-81,17,RPS24
7.61793898826035e-85,0.503893340727299,0.988,0.96,1.84247472370065e-80,17,RPL7A
3.44660988641418e-84,0.556539388603731,0.991,0.955,8.33597067128133e-80,17,RPS4X
5.90055939086566e-84,0.52066888537707,0.992,0.954,1.42710929427477e-79,17,RPL23A
1.17922112920854e-82,0.491489220313799,0.991,0.969,2.85206422310379e-78,17,RPL3
7.10862037853077e-82,0.536618571757376,0.999,0.981,1.71929092475145e-77,17,RPS27
1.33368661031131e-81,0.536964250187935,0.997,0.979,3.22565443569894e-77,17,RPS18
2.03284860460863e-81,0.497491463231349,0.987,0.964,4.91664763510644e-77,17,RPS15
1.7117353021099e-80,0.465569305986443,0.996,0.973,4.14000300168302e-76,17,RPS27A
2.37586857997786e-80,0.533840156704133,0.993,0.964,5.74627574753446e-76,17,RPS28
5.36039901379269e-80,0.763710554561667,0.937,0.865,1.2964661054759e-75,17,CD52
3.53400078962919e-79,0.497361283493182,0.996,0.965,8.54733430979717e-75,17,RPL19
3.8651768105648e-79,0.529718489698711,0.977,0.961,9.34831663403203e-75,17,RPL29
4.00037578867457e-79,0.487440978000354,0.997,0.985,9.67530888248832e-75,17,RPL13
2.1891714485163e-78,0.502041519344926,0.997,0.97,5.29473006538153e-74,17,RPL30
4.83358385469904e-77,0.495871439966384,0.976,0.952,1.16905059109751e-72,17,FAU
5.68921446483886e-77,0.467793179435037,0.992,0.962,1.37599341046593e-72,17,RPS15A
7.86592867104492e-75,0.528628738673359,0.991,0.964,1.90245350837893e-70,17,RPL18A
8.93373682079483e-74,0.480616044343708,0.985,0.967,2.16071358747744e-69,17,RPL14
5.20915290944883e-73,0.51377935527751,0.976,0.962,1.25988572267929e-68,17,RPS9
5.36762580991343e-73,0.518461017236673,0.999,0.973,1.29821397838566e-68,17,RPS12
4.62994704635423e-72,0.459816490370637,0.989,0.963,1.11979899263123e-67,17,RPL6
8.8149820237557e-71,0.465279210250696,0.985,0.957,2.13199155226555e-66,17,RPS7
1.25537851174928e-70,-0.826853253975285,0.721,0.922,3.03625846851681e-66,17,PRKCH
5.04047115404356e-70,0.470289073190947,1,0.972,1.21908835331698e-65,17,RPL11
1.55147544756908e-69,0.474562414511248,0.997,0.965,3.75239851749057e-65,17,RPS23
2.42349082515895e-69,-1.57435769963262,0.195,0.507,5.86145490972944e-65,17,AOAH
1.02318773914018e-68,0.50099299056928,0.984,0.959,2.47468186588443e-64,17,RPL36
4.4467561553211e-68,0.507089665373421,0.996,0.971,1.07549244372596e-63,17,RPL32
8.84477480999738e-68,0.525542150919353,0.987,0.94,2.13919723554597e-63,17,RPL8
1.11877385720993e-67,0.475874059763813,0.989,0.957,2.70586645104795e-63,17,RPS25
1.30986355955322e-67,0.506385012913349,0.978,0.96,3.16803600513542e-63,17,RPS21
1.28199104392307e-66,0.427664856652157,0.999,0.995,3.10062353883234e-62,17,B2M
5.44853160611544e-66,0.747441718399749,0.914,0.852,1.31778185425508e-61,17,S100A4
1.58454195576191e-65,0.469881132898631,0.997,0.959,3.83237317420575e-61,17,RPL39
3.63728256970132e-65,0.510049854573813,0.981,0.935,8.79713162307962e-61,17,RPL10A
5.78181981711701e-63,0.421367181984735,0.999,0.98,1.39839094096792e-58,17,TPT1
3.72032528015966e-62,-0.7247128596794,0.857,0.961,8.99797872259416e-58,17,ARHGAP15
9.64264280707776e-62,0.462284791384625,0.987,0.951,2.33216958931983e-57,17,RPL15
8.26306806003668e-61,0.465760569875819,0.974,0.946,1.99850564100047e-56,17,UBA52
1.22752057531882e-60,-0.776457251579716,0.693,0.901,2.96888126346609e-56,17,UTRN
2.03513437876832e-60,0.459468756354616,0.974,0.95,4.92217600848906e-56,17,RPL24
8.51148574545815e-60,0.450113758995591,0.983,0.954,2.05858794239651e-55,17,RPL18
2.12514511924819e-59,-0.684829040886942,0.701,0.909,5.13987598541367e-55,17,CELF2
8.24494766546745e-59,-0.669292502580353,0.868,0.969,1.99412304236996e-54,17,MBNL1
9.22126749062117e-59,0.463511358505764,0.988,0.953,2.23025575528164e-54,17,RPL35A
3.19929254431128e-58,-0.99998886334104,0.102,0.393,7.73780894767126e-54,17,TXK
6.27502758691484e-58,0.440544842357283,0.984,0.968,1.51767817217122e-53,17,RPL27A
1.91257224057621e-57,0.420587764214577,0.995,0.976,4.62574722105762e-53,17,RPL13A
1.94436464687359e-57,0.481803814795325,0.956,0.949,4.70264033492847e-53,17,RPSA
1.68880121505504e-56,-0.948995962391246,0.752,0.901,4.08453461873212e-52,17,CD247
2.03954392054382e-56,0.443707824634614,0.983,0.954,4.93284092622729e-52,17,RPS16
4.99255302863088e-56,0.438074375154169,0.993,0.971,1.20749887550466e-51,17,RPS6
5.23399789603372e-56,-0.624616884694293,0.713,0.912,1.26589473113472e-51,17,ANKRD44
1.69968267078487e-55,-0.693857404212419,0.355,0.654,4.11085250756028e-51,17,SORL1
2.98867590962254e-55,0.411388170727176,0.991,0.972,7.22841155501307e-51,17,RPLP2
4.11291427164455e-55,-0.60988626306367,0.707,0.9,9.9474944573995e-51,17,TNRC6B
4.86502852127223e-55,0.535846260712127,0.954,0.903,1.1766557981549e-50,17,RPS5
1.07487790369655e-54,0.412960617041947,0.989,0.973,2.59969969788048e-50,17,RPL37
1.91187713451449e-54,0.595863341289085,0.939,0.897,4.62406603753675e-50,17,SH3BGRL3
1.15209946922849e-53,0.435596702100923,0.995,0.971,2.78646777627602e-49,17,RPS3A
3.81818706858496e-53,-0.638527526553426,0.824,0.951,9.2346672440796e-49,17,SKAP1
1.14774179585999e-52,0.462151362753554,0.993,0.946,2.77592830746698e-48,17,RPL12
3.70476435306455e-52,0.449531297351586,0.991,0.975,8.96034306432192e-48,17,TMSB10
3.8174916386532e-50,0.460827002952954,1,0.974,9.23298527724663e-46,17,RPLP1
8.52149678831445e-50,0.359865407466393,0.997,0.987,2.06100921322173e-45,17,EEF1A1
1.29434770989807e-49,0.413994807371383,0.993,0.969,3.13050937115947e-45,17,RPL37A
2.23821719866115e-49,-0.634934787169118,0.58,0.811,5.41335211668187e-45,17,ATM
3.48918021732128e-49,0.655364820681521,0.826,0.759,8.43893127361324e-45,17,S100A10
7.17146941451236e-49,0.424112683250652,0.997,0.972,1.73449159259396e-44,17,RPL34
9.62935862940117e-49,0.433502977018025,0.993,0.974,2.32895667810697e-44,17,RPS29
2.90778327482447e-48,-0.665265635532492,0.552,0.789,7.03276462849047e-44,17,RASA3
1.41931892381393e-47,-0.950625262855895,0.128,0.395,3.43276474913638e-43,17,KLRD1
1.93599657771281e-47,0.42112042050742,0.968,0.932,4.68240132285621e-43,17,NACA
3.85597375025761e-47,-0.619242222662026,0.44,0.714,9.32605811237305e-43,17,VPS13B
1.65585856899901e-46,-0.585261794167631,0.604,0.84,4.004859534981e-42,17,ARID1B
1.08875770799864e-45,0.564808361484823,0.913,0.823,2.63326939256552e-41,17,IL32
1.6666270756898e-45,-0.562399906958746,0.495,0.766,4.03090424526335e-41,17,KMT2C
1.76099726230567e-45,-1.0252349284586,0.266,0.511,4.25914797861249e-41,17,PRKCA
1.7027948867372e-44,-0.88810942793013,0.23,0.488,4.11837971306258e-40,17,VAV3
6.9378499399492e-44,-0.625080509474564,0.529,0.768,1.67798838647611e-39,17,SSH2
1.2197766448325e-43,0.481251580805825,0.929,0.885,2.95015179319188e-39,17,TOMM7
1.52826644164913e-43,0.436486066634565,0.933,0.917,3.69626521577258e-39,17,EEF1D
1.92348897753451e-43,0.43794759452634,0.961,0.926,4.65215044106497e-39,17,FTH1
4.21249273974428e-43,-0.602649807835411,0.612,0.815,1.01883349403455e-38,17,DPYD
5.87401109642249e-43,0.452262459922013,0.946,0.903,1.42068832378074e-38,17,RPLP0
8.16629002188418e-43,-0.549641008505085,0.502,0.756,1.97509890469291e-38,17,RASA2
9.17925693341261e-43,0.420953965914525,0.937,0.898,2.22009508191517e-38,17,RPL36AL
1.66381904857195e-42,0.431663508924531,0.962,0.934,4.02411275087613e-38,17,RPL27
2.1172773815274e-42,0.392556165826321,0.997,0.969,5.12084707496217e-38,17,RPS8
2.81730632442423e-42,-0.658019911270963,0.643,0.837,6.81393707625243e-38,17,PITPNC1
3.66288392340801e-42,-0.593692351450466,0.501,0.742,8.85905105715461e-38,17,ELMO1
5.43641999157911e-42,-0.598841540582003,0.668,0.854,1.31485253916332e-37,17,ZBTB20
6.16476901274976e-42,-0.531477728906872,0.606,0.833,1.49101103342366e-37,17,LRBA
1.02597611004856e-41,-0.551985406819182,0.448,0.705,2.48142581976344e-37,17,ASH1L
1.18108077589522e-41,-0.530143665718648,0.377,0.644,2.85656196458018e-37,17,PRDM2
1.33956953389099e-41,0.43944851061315,0.98,0.936,3.23988287466875e-37,17,RPS13
1.66150359098969e-41,-0.651270745929361,0.556,0.757,4.01851258516765e-37,17,AKT3
4.5049943158629e-41,0.442250979254887,0.954,0.905,1.0895779252346e-36,17,EEF1B2
9.81517451969637e-41,-0.962403284613541,0.233,0.466,2.37389810933376e-36,17,MCTP2
2.02171331000872e-40,0.416568579025432,0.961,0.954,4.88971581158708e-36,17,RPL38
3.58565841507954e-40,0.398246706351513,0.991,0.953,8.67227344271138e-36,17,RPL21
3.90093351855004e-40,0.456593492085888,0.958,0.918,9.43479780796512e-36,17,FTL
3.96788172550411e-40,0.40291805400271,0.983,0.954,9.59671874130423e-36,17,RPL5
6.83272820110894e-40,-0.64988815094507,0.444,0.69,1.65256364272021e-35,17,LPP
1.33858417852195e-39,-0.500657652106984,0.416,0.679,3.23749969417318e-35,17,ESYT2
2.41990028148586e-39,-0.675399593881821,0.472,0.7,5.8527708208017e-35,17,NCOA1
6.35216694913398e-39,0.398039555579415,0.953,0.937,1.53633509831755e-34,17,RACK1
1.31564572524802e-38,-0.530828667904528,0.413,0.675,3.18202075108485e-34,17,COP1
1.32863022357824e-38,-0.621984994936902,0.39,0.634,3.21342505874633e-34,17,DENND4A
2.66527871584237e-38,-0.573001287761141,0.521,0.768,6.44624310213635e-34,17,KANSL1
3.78474580547344e-38,-0.575242507484262,0.445,0.693,9.15378620511807e-34,17,DYRK1A
1.51094803445061e-37,-0.584006107921743,0.424,0.662,3.65437891612226e-33,17,MED13L
1.8361691532339e-37,-0.83789829228089,0.214,0.443,4.44095871401152e-33,17,JAZF1
2.64494664573855e-37,0.344349089519827,0.996,0.983,6.39706795738325e-33,17,TMSB4X
4.14448587691119e-37,-0.533359513177401,0.513,0.75,1.00238535418974e-32,17,PAN3
5.36145356325069e-37,-0.715922703590761,0.124,0.349,1.29672115880781e-32,17,HIPK2
8.52291064829854e-37,-0.625802123707507,0.747,0.891,2.06135116939748e-32,17,RABGAP1L
1.66561028620749e-36,-0.428457653694102,0.65,0.854,4.02844503822144e-32,17,PRRC2C
2.09886692264869e-36,-0.57817551328122,0.262,0.51,5.07631953911813e-32,17,SCAPER
2.50405085123171e-36,0.408972781465878,0.921,0.9,6.05629738878902e-32,17,PFDN5
2.53273072047698e-36,-0.569793785485758,0.579,0.796,6.12566252054562e-32,17,RUNX1
2.63902886080445e-36,-0.53595396515175,0.596,0.791,6.38275520274164e-32,17,CD96
4.7714747605918e-36,-0.457120280987096,0.711,0.873,1.15402888559673e-31,17,SMCHD1
5.4022395078307e-36,-0.468371152566404,0.633,0.827,1.30658564736393e-31,17,USP15
7.59425591458529e-36,-0.536949186002196,0.388,0.633,1.8367467355016e-31,17,BRAF
1.01036454957988e-35,-0.640351706163705,0.393,0.624,2.4436676996139e-31,17,FBXL17
1.24370000931411e-35,-0.521383319114312,0.607,0.796,3.00801284252711e-31,17,ARIH1
1.31477539057674e-35,-0.512946227569377,0.808,0.938,3.1799157596489e-31,17,FYN
1.42715522292367e-35,-0.604103058415898,0.419,0.656,3.45171762216319e-31,17,TBC1D5
1.87300122842966e-35,0.467587572974459,0.91,0.87,4.53004077107998e-31,17,S100A6
2.21289603207549e-35,-0.47412971726777,0.494,0.748,5.35211034317777e-31,17,USP34
