,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,
567,5.87E-140,0.395302146,0.427,0.351,2.20E-135,1,CD63,
530,4.86E-205,0.392352884,0.657,0.615,1.82E-200,1,MSN,
536,4.72E-197,0.39087061,0.554,0.474,1.77E-192,1,GSTP1,
503,5.79E-272,0.390293763,0.752,0.708,2.18E-267,1,TGFB1,
405,0,0.389088013,0.818,0.782,0,1,ARPC2,
579,5.23E-93,0.386718032,0.3,0.242,1.96E-88,1,TNFRSF1B,
406,0,0.38379158,0.801,0.686,0,1,SRGN,
577,1.70E-96,0.381182619,0.308,0.248,6.38E-92,1,ZBTB38,
546,2.45E-177,0.38032434,0.302,0.208,9.20E-173,1,AC002316.1,
556,9.13E-160,0.379525369,0.606,0.577,3.43E-155,1,BIN2,
407,0,0.379269383,0.932,0.895,0,1,MYL6,
570,2.11E-137,0.378172676,0.499,0.449,7.92E-133,1,AKNA,
498,3.97E-285,0.378167032,0.636,0.53,1.49E-280,1,MT2A,
512,1.47E-252,0.375982224,0.775,0.741,5.54E-248,1,UBB,
535,9.98E-200,0.374074084,0.679,0.647,3.75E-195,1,PPP1CA,
493,3.96E-305,0.373245259,0.92,0.887,1.49E-300,1,CD52,
575,3.04E-115,0.372127651,0.472,0.435,1.14E-110,1,DBI,
408,0,0.36973856,1,0.999,0,1,MT-CO1,
409,0,0.369523518,0.94,0.928,0,1,PTPRC,
566,8.99E-141,0.369479849,0.578,0.552,3.38E-136,1,PTP4A2,
586,1.86E-76,0.369417422,0.326,0.283,6.99E-72,1,BTN3A2,
410,0,0.366159246,0.999,0.991,0,1,HLA-B,
571,1.16E-135,0.363335343,0.59,0.568,4.36E-131,1,SUN2,
543,1.76E-181,0.362450439,0.657,0.631,6.62E-177,1,GUK1,
599,7.94E-30,0.361883405,0.34,0.336,2.98E-25,1,ESYT2,
569,9.01E-139,0.359893369,0.513,0.461,3.38E-134,1,MBP,
411,0,0.359286612,0.948,0.924,0,1,CALM1,
515,3.74E-233,0.354668067,0.792,0.778,1.41E-228,1,MYL12B,
581,1.29E-84,0.353127284,0.334,0.275,4.84E-80,1,GBP5,
501,6.41E-273,0.35157677,0.823,0.787,2.41E-268,1,IFITM2,
591,3.36E-66,0.343849251,0.394,0.371,1.26E-61,1,RNF167,
589,1.68E-73,0.343243914,0.413,0.385,6.32E-69,1,YWHAQ,
544,1.19E-180,0.342972323,0.716,0.689,4.47E-176,1,LCP1,
584,9.42E-78,0.337500868,0.611,0.595,3.54E-73,1,H1-4,
592,2.58E-62,0.33599052,0.43,0.414,9.69E-58,1,TAP1,
412,0,0.335731861,0.972,0.959,0,1,HLA-E,
580,5.18E-90,0.33242827,0.491,0.466,1.94E-85,1,TLN1,
594,8.29E-56,0.33208075,0.344,0.312,3.11E-51,1,CDK2AP2,
585,1.12E-76,0.331773927,0.465,0.421,4.21E-72,1,TRBC1,
588,2.71E-74,0.33167995,0.335,0.29,1.02E-69,1,NFATC2,
533,1.83E-202,0.331524707,0.821,0.796,6.88E-198,1,EMP3,
583,5.75E-83,0.331066693,0.3,0.244,2.16E-78,1,IGF2R,
563,1.36E-149,0.330718215,0.621,0.59,5.11E-145,1,RNF213,
587,2.21E-74,0.329582353,0.454,0.431,8.31E-70,1,PPP1R18,
595,8.93E-53,0.324590324,0.329,0.299,3.35E-48,1,SIPA1,
574,2.23E-120,0.322982692,0.64,0.636,8.37E-116,1,HLA-F,
597,1.52E-49,0.321504356,0.399,0.391,5.71E-45,1,ARRB2,
578,1.04E-94,0.31895969,0.502,0.467,3.90E-90,1,ADGRE5,
593,1.38E-56,0.31543607,0.319,0.285,5.18E-52,1,PXN,
596,3.99E-50,0.305574356,0.321,0.29,1.50E-45,1,SASH3,
590,2.74E-67,0.303504615,0.344,0.299,1.03E-62,1,IKZF3,
576,1.10E-99,0.30149286,0.589,0.585,4.12E-95,1,SEPTIN7,
598,1.26E-38,0.301349479,0.343,0.33,4.74E-34,1,FBXW5,
582,2.92E-83,-0.300424228,0.308,0.422,1.10E-78,1,DUSP1,
413,0,-0.30151084,0.996,0.98,0,1,RPL19,
538,5.52E-194,-0.301680825,0.354,0.55,2.07E-189,1,GPX4,
414,0,-0.303232975,0.99,0.974,0,1,RPL29,
415,0,-0.306980013,0.968,0.958,0,1,RPS16,
537,2.56E-196,-0.308644843,0.229,0.402,9.63E-192,1,PPP1R2,
416,0,-0.312565347,0.986,0.969,0,1,RPLP2,
552,3.99E-164,-0.312849976,0.23,0.38,1.50E-159,1,PIM1,
550,4.53E-169,-0.316869719,0.545,0.705,1.70E-164,1,GSTK1,
545,1.69E-179,-0.3201896,0.164,0.306,6.36E-175,1,CD55,
540,3.54E-193,-0.321078577,0.4,0.592,1.33E-188,1,SERP1,
521,8.04E-223,-0.322802915,0.159,0.323,3.02E-218,1,PPA1,
529,1.71E-207,-0.323422338,0.26,0.445,6.42E-203,1,MCUB,
417,0,-0.324236142,0.994,0.977,0,1,RPS23,
418,0,-0.3273736,0.99,0.971,0,1,RPS4X,
419,0,-0.332031148,0.994,0.977,0,1,RPL18A,
516,6.47E-232,-0.335216624,0.575,0.753,2.43E-227,1,HSP90AB1,
564,2.45E-148,-0.335850235,0.169,0.3,9.19E-144,1,ELMO1,
548,5.58E-175,-0.33615196,0.408,0.59,2.10E-170,1,CD44,
565,5.84E-142,-0.337935037,0.328,0.488,2.19E-137,1,DOCK10,
539,7.97E-194,-0.337990032,0.172,0.324,2.99E-189,1,STT3B,
420,0,-0.338844733,0.997,0.98,0,1,RPL30,
421,0,-0.338872746,0.982,0.967,0,1,RPL35A,
422,0,-0.338967448,0.989,0.972,0,1,RPL12,
513,3.05E-249,-0.34041517,0.559,0.751,1.15E-244,1,MIF,
520,2.69E-223,-0.340898574,0.225,0.407,1.01E-218,1,RSL1D1,
531,1.93E-204,-0.343247057,0.16,0.313,7.23E-200,1,TRADD,
561,1.48E-150,-0.343866789,0.549,0.7,5.57E-146,1,CD7,
423,0,-0.347581698,0.96,0.957,0,1,RACK1,
424,0,-0.349262061,0.998,0.983,0,1,RPL10,
547,1.32E-175,-0.352032947,0.185,0.332,4.97E-171,1,PDE7A,
425,0,-0.357542625,0.996,0.982,0,1,RPS12,
518,2.19E-230,-0.358545204,0.345,0.546,8.21E-226,1,ANP32B,
514,7.22E-234,-0.358939711,0.361,0.561,2.71E-229,1,EIF3L,
573,2.55E-127,-0.361895436,0.443,0.59,9.57E-123,1,CD69,
528,4.61E-210,-0.363444799,0.216,0.386,1.73E-205,1,CYLD,
517,1.47E-230,-0.366887009,0.152,0.314,5.52E-226,1,NCK2,
426,0,-0.367110433,0.702,0.837,0,1,HINT1,
522,1.96E-222,-0.367249619,0.236,0.414,7.38E-218,1,SNHG8,
526,6.35E-212,-0.36732604,0.179,0.339,2.39E-207,1,OXNAD1,
532,2.53E-203,-0.368468279,0.186,0.344,9.49E-199,1,TTC39C,
427,0,-0.368536844,0.997,0.982,0,1,RPL28,
428,0,-0.374751831,0.987,0.973,0,1,RPL37,
429,0,-0.376518902,0.992,0.976,0,1,RPS3A,
430,0,-0.37891657,0.955,0.954,0,1,RPL10A,
491,3.92E-307,-0.381436733,0.762,0.857,1.47E-302,1,RPL38,
511,1.69E-254,-0.383927179,0.273,0.474,6.34E-250,1,NAP1L1,
523,2.43E-218,-0.384091713,0.45,0.628,9.12E-214,1,RPL36A,
431,0,-0.38454236,0.991,0.976,0,1,RPL34,
432,0,-0.387803747,0.727,0.842,0,1,RPL7,
433,0,-0.389306962,0.881,0.916,0,1,RPS29,
434,0,-0.401459447,0.989,0.972,0,1,RPL18,
508,4.43E-261,-0.40390381,0.264,0.464,1.66E-256,1,RNASET2,
435,0,-0.404844505,0.971,0.964,0,1,RPS21,
502,5.21E-272,-0.413147344,0.246,0.447,1.96E-267,1,RGS10,
506,1.07E-262,-0.413623551,0.266,0.468,4.03E-258,1,NDFIP1,
436,0,-0.424779608,0.986,0.972,0,1,RPS6,
437,0,-0.427673671,0.997,0.986,0,1,RPL13,
499,1.86E-279,-0.428325814,0.287,0.493,6.98E-275,1,UBALD2,
438,0,-0.433777773,0.987,0.971,0,1,RPL8,
509,3.61E-260,-0.43385721,0.154,0.324,1.36E-255,1,ABLIM1,
439,0,-0.439130262,0.958,0.958,0,1,RPSA,
440,0,-0.443416089,0.999,0.986,0,1,EEF1A1,
441,0,-0.44348406,0.982,0.968,0,1,RPS25,
442,0,-0.446002282,0.996,0.98,0,1,RPL11,
553,1.14E-163,-0.452420837,0.214,0.35,4.27E-159,1,AL138963.4,
443,0,-0.460512353,0.99,0.973,0,1,RPS28,
504,3.31E-270,-0.463192412,0.153,0.326,1.24E-265,1,CORO1B,
444,0,-0.463862487,0.993,0.98,0,1,RPS18,
495,4.31E-302,-0.471086905,0.13,0.306,1.62E-297,1,PIM2,
445,0,-0.474616871,0.137,0.322,0,1,PIK3IP1,
446,0,-0.479787217,0.954,0.954,0,1,RPL5,
447,0,-0.48247988,0.986,0.966,0,1,RPL39,
448,0,-0.497724806,0.97,0.963,0,1,RPL36,
449,0,-0.501168547,0.852,0.913,0,1,EEF2,
450,0,-0.50291761,0.355,0.584,0,1,EIF3E,
451,0,-0.523429588,0.994,0.979,0,1,RPS8,
452,0,-0.523944788,0.657,0.825,0,1,NPM1,
453,0,-0.524046476,0.991,0.978,0,1,TPT1,
454,0,-0.524973478,0.998,0.98,0,1,RPLP1,
455,0,-0.528705986,0.994,0.979,0,1,RPL32,
456,0,-0.532331624,0.343,0.582,0,1,LEPROTL1,
457,0,-0.535458232,0.718,0.858,0,1,FXYD5,
458,0,-0.537626246,0.887,0.921,0,1,EEF1B2,
459,0,-0.543794671,0.143,0.328,0,1,NFKB1,
460,0,-0.546725605,0.284,0.51,0,1,RHOH,
461,0,-0.54953978,0.837,0.908,0,1,RPL4,
462,0,-0.571314315,0.733,0.852,0,1,RPL22,
463,0,-0.581641999,0.961,0.954,0,1,RPS5,
464,0,-0.581981472,0.938,0.949,0,1,RPL9,
465,0,-0.599886136,0.982,0.966,0,1,RPS13,
466,0,-0.612432462,0.137,0.355,0,1,PRKCQ-AS1,
467,0,-0.61299978,0.948,0.955,0,1,RPLP0,
558,4.37E-156,-0.618625441,0.301,0.434,1.64E-151,1,JUN,
468,0,-0.620501521,0.477,0.713,0,1,SNHG29,
469,0,-0.625863103,0.138,0.348,0,1,PLP2,
470,0,-0.636046961,0.69,0.86,0,1,SARAF,
471,0,-0.637277395,0.524,0.725,0,1,ARHGAP15,
472,0,-0.641998093,0.232,0.46,0,1,SELL,
473,0,-0.65225075,0.397,0.64,0,1,GAS5,
474,0,-0.660887371,0.675,0.85,0,1,VIM,
475,0,-0.683136342,0.183,0.445,0,1,TMEM123,
554,7.59E-161,-0.683348127,0.696,0.783,2.85E-156,1,JUNB,
476,0,-0.701124513,0.29,0.487,0,1,NFKBIA,
477,0,-0.744614928,0.153,0.436,0,1,CD27,
478,0,-0.751821225,0.127,0.347,0,1,MAML2,
479,0,-0.785714628,0.144,0.412,0,1,CAMK4,
480,0,-0.791973716,0.671,0.859,0,1,PABPC1,
481,0,-0.875423462,0.148,0.402,0,1,BCL2,
482,0,-1.001994985,0.27,0.571,0,1,NOSIP,
483,0,-1.011043443,0.154,0.498,0,1,COTL1,
484,0,-1.013112052,0.439,0.728,0,1,AC010197.2,
485,0,-1.12819687,0.127,0.448,0,1,INPP4B,
486,0,-1.182835132,0.235,0.564,0,1,IL7R,
487,0,-1.352736044,0.167,0.55,0,1,TCF7,
488,0,-1.354307858,0.056,0.404,0,1,LEF1,
489,0,-1.384493664,0.004,0.341,0,1,MAL,
490,0,-2.995556201,0.194,0.701,0,1,LTB,
600,0,1.289380086,0.562,0.206,0,2,GZMK,
601,0,1.114640185,0.767,0.45,0,2,DUSP2,
602,0,1.102486967,0.994,0.482,0,2,CCL5,
603,0,1.005162263,0.653,0.294,0,2,CD8A,
604,0,0.985439929,0.596,0.267,0,2,CD8B,
605,0,0.856944954,0.899,0.453,0,2,GZMA,
606,0,0.856729914,0.952,0.467,0,2,CST7,
607,0,0.824928864,0.512,0.28,0,2,CMC1,
608,0,0.819000911,0.49,0.237,0,2,CCL4,
609,0,0.792509929,0.907,0.781,0,2,CD74,
610,0,0.788686081,0.723,0.32,0,2,GZMH,
611,0,0.780040506,0.542,0.299,0,2,KLRG1,
612,0,0.737428224,0.517,0.29,0,2,LYAR,
613,0,0.711071238,0.994,0.464,0,2,NKG7,
614,0,0.701494519,0.773,0.536,0,2,GZMM,
615,0,0.62635889,0.523,0.273,0,2,PLEK,
616,0,0.609267523,0.306,0.155,0,2,HLA-DRB5,
617,0,0.601326189,0.437,0.241,0,2,HLA-DRB1,
618,0,0.59139269,0.573,0.366,0,2,HLA-DPB1,
619,0,0.587544009,0.529,0.292,0,2,AOAH,
620,0,0.586865062,0.935,0.819,0,2,HCST,
621,0,0.576539332,0.72,0.568,0,2,CD81,
622,0,0.557862699,0.533,0.339,0,2,HLA-DPA1,
623,0,0.5435108,0.352,0.176,0,2,FCRL6,
624,0,0.505872428,0.46,0.301,0,2,SAMD3,
625,0,0.501099029,0.426,0.238,0,2,MAP3K8,
626,0,0.495174805,0.464,0.277,0,2,MATK,
666,3.35E-278,0.47933663,0.423,0.285,1.26E-273,2,C12orf75,
627,0,0.475745291,0.983,0.875,0,2,IL32,
685,2.89E-211,0.472997596,0.384,0.274,1.09E-206,2,TENT5C,
628,0,0.451385942,0.635,0.477,0,2,RUNX3,
690,2.07E-200,0.450954518,0.615,0.527,7.77E-196,2,IRF1,
677,1.13E-222,0.450384083,0.541,0.447,4.24E-218,2,STK17A,
670,3.20E-255,0.441384843,0.51,0.385,1.20E-250,2,CTSC,
629,0,0.439032408,0.831,0.712,0,2,CD99,
693,2.05E-192,0.436630935,0.475,0.38,7.68E-188,2,CLEC2B,
663,5.02E-299,0.432129667,0.533,0.396,1.88E-294,2,SYNE1,
673,1.09E-239,0.430083056,0.335,0.213,4.10E-235,2,MYBL1,
687,3.52E-210,0.411339631,0.49,0.362,1.32E-205,2,ID2,
672,3.62E-245,0.410335909,0.42,0.29,1.36E-240,2,APMAP,
713,4.38E-149,0.408730021,0.333,0.246,1.64E-144,2,ZBTB38,
701,2.92E-176,0.40512953,0.443,0.347,1.10E-171,2,ARPC5L,
630,0,0.404437489,0.447,0.268,0,2,KLRD1,
674,2.74E-233,0.392103553,0.69,0.628,1.03E-228,2,GUK1,
631,0,0.389249894,0.429,0.241,0,2,ZEB2,
691,1.44E-193,0.384862746,0.568,0.484,5.41E-189,2,PAXX,
736,6.48E-69,0.380158158,0.549,0.524,2.43E-64,2,CXCR4,
632,0,0.379526754,0.81,0.685,0,2,SRGN,
669,1.39E-269,0.376798853,0.774,0.713,5.22E-265,2,PLAAT4,
695,1.21E-186,0.375544179,0.551,0.469,4.56E-182,2,PPP2R5C,
692,1.82E-193,0.371847394,0.473,0.369,6.83E-189,2,CBLB,
697,7.90E-184,0.360040142,0.394,0.284,2.97E-179,2,PYHIN1,
708,1.08E-157,0.358244724,0.606,0.549,4.04E-153,2,PTP4A2,
704,6.75E-168,0.356944959,0.527,0.446,2.54E-163,2,AKNA,
739,2.01E-30,0.352678905,0.43,0.41,7.55E-26,2,DUSP1,
633,0,0.350283658,0.999,0.999,0,2,MT-CO1,
667,1.98E-271,0.346007924,0.802,0.702,7.43E-267,2,CLIC1,
717,1.42E-140,0.345890607,0.347,0.258,5.35E-136,2,DNAJC1,
721,1.52E-123,0.339431226,0.349,0.264,5.72E-119,2,APOBEC3G,
720,3.86E-129,0.33895213,0.349,0.263,1.45E-124,2,RASSF1,
679,1.82E-220,0.338649336,0.7,0.636,6.85E-216,2,FYN,
634,0,0.336615204,0.733,0.508,0,2,CTSW,
728,2.46E-102,0.335319246,0.349,0.273,9.26E-98,2,GBP5,
734,4.17E-81,0.334315611,0.628,0.593,1.57E-76,2,H1-4,
699,4.85E-179,0.334228263,0.732,0.686,1.82E-174,2,PSMB9,
723,7.75E-118,0.333378748,0.565,0.518,2.91E-113,2,CD2,
722,2.65E-120,0.331966291,0.629,0.601,9.96E-116,2,SRSF7,
735,6.73E-73,0.329649786,0.605,0.574,2.53E-68,2,CD69,
635,0,0.324826921,0.981,0.935,0,2,SH3BGRL3,
731,7.13E-89,0.323795361,0.498,0.456,2.68E-84,2,PIK3R1,
729,1.12E-101,0.320547498,0.442,0.381,4.22E-97,2,THEMIS,
706,1.46E-158,0.320103595,0.62,0.552,5.47E-154,2,LITAF,
712,4.27E-149,0.319255208,0.394,0.293,1.60E-144,2,TPST2,
726,3.88E-105,0.31293264,0.415,0.34,1.46E-100,2,SYTL3,
700,1.98E-176,0.312623515,0.304,0.194,7.45E-172,2,TBX21,
724,7.78E-113,0.31195946,0.366,0.284,2.92E-108,2,ACTN4,
718,1.27E-139,0.311951714,0.54,0.47,4.79E-135,2,PARP8,
719,2.15E-130,0.309957349,0.462,0.38,8.08E-126,2,ITGAL,
727,2.60E-104,0.308661856,0.37,0.297,9.75E-100,2,IKZF3,
703,1.03E-169,0.308461762,0.428,0.318,3.86E-165,2,MYO1F,
709,6.24E-153,0.306539335,0.693,0.626,2.34E-148,2,FLNA,
698,8.72E-184,0.304479322,0.717,0.629,3.28E-179,2,ZFP36,
636,0,0.302664325,0.946,0.928,0,2,PTPRC,
710,2.14E-152,0.301103524,0.658,0.595,8.05E-148,2,SLC9A3R1,
732,2.96E-87,0.300649086,0.322,0.258,1.11E-82,2,TSEN54,
716,4.19E-141,-0.304806189,0.247,0.383,1.57E-136,2,CYLD,
711,8.12E-150,-0.307470501,0.312,0.46,3.05E-145,2,RNASET2,
637,0,-0.313893194,0.995,0.976,0,2,RPS3A,
638,0,-0.325217849,0.998,0.979,0,2,RPS8,
639,0,-0.327681359,0.969,0.953,0,2,RPL5,
640,0,-0.329399498,0.998,0.98,0,2,RPLP1,
715,2.56E-143,-0.330752536,0.247,0.379,9.61E-139,2,PIM1,
682,5.05E-216,-0.334178038,0.777,0.851,1.90E-211,2,SARAF,
641,0,-0.34082043,0.997,0.979,0,2,RPL32,
671,4.58E-251,-0.344862067,0.759,0.839,1.72E-246,2,RPL7,
733,4.78E-83,-0.347461811,0.303,0.394,1.79E-78,2,ITGB1,
642,0,-0.351560463,0.973,0.953,0,2,RPLP0,
643,0,-0.35649552,0.957,0.947,0,2,RPL9,
730,9.19E-98,-0.35844824,0.596,0.695,3.45E-93,2,CD7,
696,9.37E-186,-0.366120873,0.304,0.465,3.52E-181,2,NDFIP1,
694,1.64E-189,-0.374609172,0.167,0.306,6.16E-185,2,CD55,
707,8.09E-158,-0.375173547,0.192,0.323,3.04E-153,2,NFKB1,
702,2.80E-172,-0.375221054,0.186,0.323,1.05E-167,2,CORO1B,
738,1.00E-65,-0.37586645,0.548,0.652,3.76E-61,2,CD247,
665,2.24E-285,-0.377343422,0.726,0.819,8.42E-281,2,NPM1,
686,2.24E-210,-0.382798195,0.169,0.319,8.39E-206,2,PIK3IP1,
737,1.75E-67,-0.394731587,0.384,0.478,6.57E-63,2,NFKBIA,
644,0,-0.39797825,0.99,0.966,0,2,RPS13,
645,0,-0.399305202,0.874,0.905,0,2,RPL4,
646,0,-0.400985581,0.91,0.919,0,2,EEF1B2,
725,4.73E-108,-0.4017835,0.241,0.348,1.78E-103,2,AL138963.4,
675,4.75E-231,-0.403650883,0.408,0.579,1.78E-226,2,EIF3E,
647,0,-0.410103549,0.968,0.953,0,2,RPS5,
681,2.26E-217,-0.412234736,0.157,0.304,8.48E-213,2,PIM2,
689,1.99E-205,-0.412588851,0.494,0.631,7.49E-201,2,GAS5,
648,0,-0.414156722,0.878,0.911,0,2,EEF2,
676,2.76E-230,-0.414489753,0.57,0.704,1.04E-225,2,SNHG29,
683,8.16E-216,-0.415410338,0.171,0.322,3.07E-211,2,ABLIM1,
688,2.31E-207,-0.430744745,0.195,0.342,8.68E-203,2,PLP2,
714,1.89E-148,-0.438391251,0.597,0.718,7.12E-144,2,ARHGAP15,
649,0,-0.440796414,0.994,0.978,0,2,TPT1,
650,0,-0.442886433,0.771,0.849,0,2,RPL22,
664,4.43E-289,-0.446599417,0.768,0.841,1.67E-284,2,VIM,
651,0,-0.460157464,0.77,0.849,0,2,PABPC1,
705,3.38E-160,-0.46384031,0.198,0.324,1.27E-155,2,IFITM3,
652,0,-0.464774217,0.754,0.854,0,2,FXYD5,
678,2.59E-221,-0.476120768,0.24,0.402,9.73E-217,2,CAMK4,
680,3.19E-218,-0.525376127,0.189,0.341,1.20E-213,2,MAML2,
684,1.32E-215,-0.534993607,0.278,0.434,4.95E-211,2,INPP4B,
653,0,-0.569066778,0.232,0.44,0,2,TMEM123,
668,4.41E-271,-0.600437616,0.222,0.395,1.66E-266,2,BCL2,
654,0,-0.600575388,0.157,0.353,0,2,PRKCQ-AS1,
662,2.25E-305,-0.641596895,0.369,0.551,8.43E-301,2,IL7R,
655,0,-0.714416904,0.236,0.46,0,2,SELL,
656,0,-0.7939079,0.326,0.535,0,2,TCF7,
657,0,-0.850784554,0.511,0.721,0,2,AC010197.2,
658,0,-0.992655826,0.289,0.57,0,2,NOSIP,
659,0,-1.210370691,0.091,0.401,0,2,LEF1,
660,0,-1.333924846,0.016,0.34,0,2,MAL,
661,0,-1.854108121,0.414,0.68,0,2,LTB,
740,0,1.147153613,0.486,0.106,0,3,TSHZ2,
741,0,1.007295924,0.562,0.205,0,3,CCR7,
742,0,0.97646718,0.671,0.28,0,3,MAL,
743,0,0.961837371,0.543,0.196,0,3,FHIT,
744,0,0.938777347,0.727,0.343,0,3,LEF1,
745,0,0.926782099,0.995,0.627,0,3,LTB,
746,0,0.835080235,0.828,0.489,0,3,TCF7,
747,0,0.778838368,0.59,0.313,0,3,PRKCQ-AS1,
748,0,0.769630541,0.563,0.252,0,3,BACH2,
749,0,0.737494655,0.859,0.598,0,3,GAS5,
750,0,0.71869396,0.809,0.522,0,3,NOSIP,
751,0,0.672816112,0.998,0.965,0,3,RPS13,
752,0,0.671561799,0.43,0.187,0,3,TRABD2A,
753,0,0.669103549,0.933,0.683,0,3,AC010197.2,
754,0,0.65898403,0.487,0.237,0,3,AQP3,
755,0,0.647510458,0.991,0.911,0,3,EEF1B2,
756,0,0.633612645,0.9,0.674,0,3,SNHG29,
757,0,0.631642549,0.348,0.143,0,3,SESN3,
758,0,0.625499524,1,0.979,0,3,RPL32,
759,0,0.620072156,0.997,0.95,0,3,RPS5,
760,0,0.618476906,0.996,0.944,0,3,RPL9,
761,0,0.615952338,0.667,0.399,0,3,INPP4B,
762,0,0.610597312,0.482,0.243,0,3,RCAN3,
763,0,0.599875049,0.602,0.36,0,3,BCL2,
764,0,0.592838059,1,0.979,0,3,RPS8,
765,0,0.58007156,0.339,0.186,0,3,CISH,
766,0,0.577876971,0.971,0.831,0,3,PABPC1,
767,0,0.57782659,0.999,0.976,0,3,RPS3A,
768,0,0.577077202,0.324,0.147,0,3,MYC,
769,0,0.572840695,0.804,0.511,0,3,IL7R,
770,0,0.566011242,1,0.979,0,3,RPL11,
771,0,0.562536676,0.615,0.368,0,3,CAMK4,
772,0,0.562365439,0.999,0.981,0,3,RPS12,
773,0,0.558263485,0.997,0.95,0,3,RPL5,
774,0,0.551208085,0.999,0.971,0,3,RPS6,
775,0,0.547132985,1,0.986,0,3,RPL13,
776,0,0.545021783,0.999,0.98,0,3,RPL30,
777,0,0.543034561,0.998,0.965,0,3,RPL39,
778,0,0.542687893,0.765,0.546,0,3,EIF3E,
779,0,0.536304983,0.999,0.971,0,3,RPL18,
780,0,0.534407205,0.999,0.975,0,3,RPL34,
781,0,0.532610275,0.999,0.966,0,3,RPS25,
782,0,0.529799179,0.956,0.832,0,3,RPL22,
783,0,0.526600375,0.999,0.976,0,3,RPS23,
784,0,0.526489677,0.691,0.418,0,3,SELL,
785,0,0.523159708,0.999,0.977,0,3,TPT1,
786,0,0.520056942,0.958,0.821,0,3,RPL7,
787,0,0.514456415,0.439,0.214,0,3,PRKCA,
788,0,0.512838695,0.999,0.973,0,3,RPS28,
789,0,0.512261097,0.998,0.965,0,3,RPL35A,
790,0,0.510685649,0.961,0.835,0,3,SARAF,
791,0,0.509176572,0.412,0.206,0,3,SERINC5,
792,0,0.509170793,0.999,0.976,0,3,RPS14,
793,0,0.507459321,0.986,0.894,0,3,RPL4,
794,0,0.507132678,0.627,0.404,0,3,TMEM123,
795,0,0.503007183,0.364,0.176,0,3,CD4,
796,0,0.500236112,0.531,0.309,0,3,MAML2,
797,0,0.494748923,0.998,0.961,0,3,RPL36,
798,0,0.492977635,0.999,0.98,0,3,RPS18,
799,0,0.487255067,0.948,0.798,0,3,NPM1,
800,0,0.48116145,0.999,0.979,0,3,RPL19,
801,0,0.474993697,0.996,0.95,0,3,RPL10A,
802,0,0.474584475,0.984,0.901,0,3,EEF2,
803,0,0.473436851,0.353,0.187,0,3,LDLRAP1,
804,0,0.473286419,1,0.983,0,3,RPL10,
805,0,0.472534205,0.999,0.97,0,3,RPL8,
806,0,0.471176586,1,0.986,0,3,EEF1A1,
807,0,0.469385214,0.998,0.962,0,3,RPS21,
808,0,0.465445229,0.365,0.191,0,3,IL6ST,
809,0,0.461493978,0.473,0.291,0,3,PIK3IP1,
810,0,0.460027942,0.999,0.972,0,3,RPL37,
811,0,0.459216959,0.997,0.955,0,3,RPS16,
812,0,0.455996152,0.496,0.31,0,3,OXNAD1,
813,0,0.45427734,0.444,0.267,0,3,TESPA1,
814,0,0.453095814,0.915,0.764,0,3,NOP53,
815,0,0.447101569,0.999,0.973,0,3,RPL29,
816,0,0.446879355,1,0.98,0,3,RPLP1,
817,0,0.446635873,0.999,0.97,0,3,RPS4X,
818,0,0.445862825,0.999,0.972,0,3,RPL12,
819,0,0.437445825,0.951,0.839,0,3,RPL38,
970,3.24E-267,0.436526991,0.509,0.354,1.22E-262,3,PIM1,
984,2.24E-248,0.436195418,0.301,0.177,8.42E-244,3,SOCS3,
820,0,0.435122531,0.995,0.949,0,3,RPL24,
821,0,0.434188807,0.999,0.972,0,3,RPL14,
822,0,0.43227469,0.999,0.977,0,3,RPL18A,
823,0,0.430123819,0.998,0.968,0,3,RPLP2,
824,0,0.430012424,0.598,0.414,0,3,RGS10,
951,9.35E-308,0.427838163,0.439,0.278,3.51E-303,3,PIM2,
825,0,0.426615996,0.998,0.951,0,3,RPLP0,
826,0,0.421883895,0.411,0.245,0,3,DGKA,
827,0,0.418017302,0.383,0.205,0,3,ANK3,
828,0,0.415495353,0.999,0.982,0,3,RPS27A,
829,0,0.414576795,0.943,0.828,0,3,TOMM7,
830,0,0.41337462,0.996,0.966,0,3,RPL21,
831,0,0.412306435,0.999,0.976,0,3,RPL3,
832,0,0.410093686,0.401,0.241,0,3,FOXP1,
965,1.35E-279,0.410069646,0.589,0.428,5.09E-275,3,LINC00861,
833,0,0.409321971,0.996,0.954,0,3,RACK1,
834,0,0.407642457,0.308,0.167,0,3,SUSD3,
835,0,0.404199702,0.996,0.963,0,3,RPS9,
836,0,0.403059272,0.705,0.529,0,3,EIF3L,
837,0,0.400273362,0.546,0.352,0,3,PDE3B,
838,0,0.39189561,0.995,0.948,0,3,NACA,
839,0,0.391426626,0.465,0.295,0,3,ABLIM1,
968,5.36E-273,0.390622802,0.547,0.385,2.01E-268,3,SNHG8,
840,0,0.389894901,0.605,0.394,0,3,CD27,
954,1.72E-298,0.389132183,0.606,0.437,6.47E-294,3,NDFIP1,
969,1.91E-272,0.387321052,0.604,0.443,7.17E-268,3,NAP1L1,
953,4.51E-300,0.382768808,0.698,0.531,1.69E-295,3,ZFAS1,
841,0,0.381324087,0.365,0.209,0,3,MLLT3,
985,7.30E-247,0.379348302,0.474,0.326,2.74E-242,3,ALKBH7,
