"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"172",0,1.08865306583871,0.426,0.018,0,"pDC","DAB2"
"173",0,1.08091647125202,0.446,0.076,0,"pDC","POLB"
"174",0,1.07074845787011,0.9,0.253,0,"pDC","TYROBP"
"175",0,1.06492493662043,0.409,0.047,0,"pDC","KCTD5"
"176",0,1.05960365105845,0.462,0.081,0,"pDC","SCARB2"
"177",0,1.04432098971167,0.496,0.08,0,"pDC","SMIM14"
"178",0,1.03594600544183,0.355,0.002,0,"pDC","AC097375.1"
"179",0,1.03285362264044,0.473,0.063,0,"pDC","TXNDC5"
"180",0,1.02278101578236,0.578,0.127,0,"pDC","CXXC5"
"181",0,1.02018162154948,0.369,0.023,0,"pDC","FCER1A"
"182",0,1.01881184011254,0.438,0.08,0,"pDC","RUBCN"
"183",0,1.01692749636259,0.302,0.003,0,"pDC","CYP46A1"
"184",0,1.00985525894839,0.418,0.051,0,"pDC","SLC9A7"
"185",0,1.00432734137298,0.457,0.066,0,"pDC","IGFLR1"
"186",0,1.00340962086703,0.382,0.031,0,"pDC","CSF2RB"
"187",0,0.978713375583022,0.404,0.059,0,"pDC","ATP13A2"
"188",0,0.971469428915797,0.477,0.056,0,"pDC","CSF2RA"
"189",0,0.96403909373937,0.392,0.059,0,"pDC","ARID3A"
"190",0,0.963184190500767,0.353,0.03,0,"pDC","HS3ST3B1"
"191",0,0.957806755984921,0.515,0.097,0,"pDC","GNA15"
"192",0,0.955148628958453,0.394,0.059,0,"pDC","TEX2"
"193",0,0.935662955282885,0.327,0.015,0,"pDC","TMEM8B"
"194",0,0.920638483441589,0.397,0.054,0,"pDC","FMNL3"
"195",0,0.920627834842305,0.347,0.035,0,"pDC","TBC1D8"
"196",0,0.91573585385366,0.364,0.033,0,"pDC","CDH23"
"197",0,0.910351728778399,0.322,0.03,0,"pDC","NEGR1"
"198",0,0.903082695252124,0.316,0.006,0,"pDC","SLC41A2"
"199",0,0.895249669631981,0.365,0.029,0,"pDC","KMO"
"200",0,0.885325263589067,0.321,0.033,0,"pDC","MED12L"
"201",0,0.881152507801826,0.355,0.05,0,"pDC","MCOLN2"
"202",0,0.876773947557358,0.44,0.07,0,"pDC","MARCHF1"
"203",0,0.874742012206627,0.397,0.052,0,"pDC","ST3GAL4"
"204",0,0.859408605294714,0.423,0.072,0,"pDC","DAPK1"
"205",0,0.857964534358248,0.339,0.046,0,"pDC","TPTEP2-CSNK1E"
"206",0,0.844086599628514,0.386,0.053,0,"pDC","KYNU"
"207",0,0.813576133494314,0.307,0.021,0,"pDC","CLCN5"
"208",0,0.807058614831824,0.602,0.08,0,"pDC","IGHM"
"209",0,0.80125269984626,0.318,0.037,0,"pDC","CRYBG3"
"210",0,0.7882222004621,0.387,0.064,0,"pDC","TUBB6"
"211",0,0.747280593758602,0.359,0.053,0,"pDC","BCL7A"
"212",0,0.741342137718663,0.307,0.032,0,"pDC","AEBP1"
"213",0,0.733738047614536,0.302,0.033,0,"pDC","SCRN1"
"214",0,0.714644281910892,0.305,0.031,0,"pDC","OPN3"
"215",0,0.706755314227434,0.335,0.04,0,"pDC","FGD2"
"216",0,0.623658842281936,0.313,0.039,0,"pDC","SLC2A6"
"217",3.15668587249544e-306,1.30309286974137,0.81,0.283,1.18543024569821e-301,"pDC","CTSB"
"218",1.43936265881981e-303,1.72196437466522,0.893,0.451,5.40523859266604e-299,"pDC","SPCS1"
"219",3.14724416892157e-302,0.681854281429607,0.315,0.044,1.18188460275512e-297,"pDC","ALDH2"
"220",3.59365744538582e-302,1.61770304377126,0.936,0.528,1.34952618046574e-297,"pDC","HSP90B1"
"221",2.62698390232515e-299,0.839554381269039,0.33,0.05,9.86511264840164e-295,"pDC","SMIM5"
"222",1.35450858056253e-296,1.41960134912053,0.849,0.345,5.08658607258648e-292,"pDC","CNPY3"
"223",2.43018869373876e-296,1.3328289602238,0.855,0.302,9.12608760159716e-292,"pDC","PLEK"
"224",1.35956651305633e-293,0.719981496971042,0.466,0.087,5.10558012648045e-289,"pDC","RBM47"
"225",6.30962618932651e-293,0.877868954985182,0.337,0.053,2.36945392287779e-288,"pDC","SMIM3"
"226",7.57315775836171e-293,0.647237116336497,0.302,0.042,2.84394793299757e-288,"pDC","TMEM268"
"227",4.14821630140468e-292,1.19757063389706,0.7,0.207,1.5577796676665e-287,"pDC","UBE2J1"
"228",1.02263272957045e-289,0.7556151693805,0.378,0.064,3.8402926893559e-285,"pDC","SH3TC1"
"229",2.0463921183134e-289,0.761609094006821,0.382,0.065,7.68481632190231e-285,"pDC","PLXNB2"
"230",7.14388522011569e-287,1.14749825995149,0.612,0.155,2.68274321671005e-282,"pDC","CYTH4"
"231",6.95009217334643e-286,1.27254906783483,0.698,0.209,2.60996811385678e-281,"pDC","CBX4"
"232",2.30790286312704e-283,1.01541203050806,0.594,0.149,8.66686762190096e-279,"pDC","SKAP2"
"233",3.4401639646643e-283,1.32250051627486,0.979,0.78,1.29188477365038e-278,"pDC","CYBA"
"234",5.02695785778682e-282,0.823015945595221,0.335,0.052,1.88777348433469e-277,"pDC","WAKMAR2"
"235",8.08588212979305e-282,1.30373496533524,0.631,0.174,3.03649131620118e-277,"pDC","ERN1"
